subid,condition,counter,trialtype,chosetarget,choselure,attncheckscore,targetname,chosenname,adj,targetsize,searchtype,choseunique,targetshape,targetcolor,targetword,distractorshape1,distractorcolor1,date,timestamp,rtsearch,targetpos,lurepos,obj1shape,obj1color,obj2shape,obj2color,obj3shape,"obj3color
",obj1size,obj2size,"obj3size
"
179,color,5,4,TRUE,FALSE,0,10redbig.jpg,10redbig.jpg,TRUE,big,uniquetarget,TRUE,10,red,wug,20,blue,7/6/2020,16:44,3029,2,0,20,blue,10,red,20,"blue
",NA,NA,NA
179,color,6,2,FALSE,TRUE,0,12greenbig.jpg,stim-images/object15greenbig.jpg,TRUE,big,contrast,TRUE,12,green,toma,15,red,7/6/2020,16:44,3533,1,2,12,green,15,green,12,"red
",NA,NA,NA
179,color,7,1,FALSE,TRUE,0,8bluebig.jpg,stim-images/object13bluebig.jpg,FALSE,big,contrast,TRUE,8,blue,zorp,13,green,7/6/2020,16:44,5945,1,2,8,blue,13,blue,8,"green
",NA,NA,NA
179,color,8,1,FALSE,TRUE,0,6greenbig.jpg,stim-images/object11greenbig.jpg,FALSE,big,contrast,TRUE,6,green,gade,11,red,7/6/2020,16:44,3102,1,2,6,green,11,green,6,"red
",NA,NA,NA
179,color,9,0,FALSE,FALSE,5,,,FALSE,big,attncheck,FALSE,6,green,gade,11,red,7/6/2020,16:44,3102,0,0,undefined,undefined,undefined,undefined,undefined,"undefined
",NA,NA,NA
179,color,10,0,TRUE,FALSE,5,,,FALSE,big,colorcheck,FALSE,6,red,gade,11,green,7/6/2020,16:44,3102,0,0,undefined,undefined,undefined,undefined,undefined,"undefined
",NA,NA,NA
179,color,11,0,TRUE,FALSE,5,,,FALSE,big,colorcheck,FALSE,6,blue,gade,11,green,7/6/2020,16:44,3102,0,0,undefined,undefined,undefined,undefined,undefined,"undefined
",NA,NA,NA
179,color,12,0,TRUE,FALSE,5,,,FALSE,big,colorcheck,FALSE,6,blue,gade,11,purple,7/6/2020,16:44,3102,0,0,undefined,undefined,undefined,undefined,undefined,"undefined
",NA,NA,NA
179,color,13,0,TRUE,FALSE,5,,,FALSE,big,colorcheck,FALSE,6,red,gade,11,purple,7/6/2020,16:44,3102,0,0,undefined,undefined,undefined,undefined,undefined,"undefined
",NA,NA,NA
63,color,1,1,FALSE,TRUE,0,8bluebig.jpg,stim-images/object4bluebig.jpg,FALSE,big,contrast,TRUE,8,blue,lomet,4,purple,7/6/2020,19:52,5574,2,3,8,purple,8,blue,4,"blue
",NA,NA,NA
63,color,2,1,FALSE,TRUE,0,19redbig.jpg,stim-images/object9redbig.jpg,FALSE,big,contrast,TRUE,19,red,sprock,9,purple,7/6/2020,19:52,3217,3,2,19,purple,9,red,19,"red
",NA,NA,NA
63,color,3,2,TRUE,FALSE,0,5redbig.jpg,5redbig.jpg,TRUE,big,contrast,FALSE,5,red,gade,7,green,7/6/2020,19:52,4141,2,3,5,green,5,red,7,"red
",NA,NA,NA
63,color,4,4,TRUE,FALSE,0,12redbig.jpg,12redbig.jpg,TRUE,big,uniquetarget,TRUE,12,red,toma,1,green,7/6/2020,19:52,3439,1,0,12,red,1,green,1,"green
",NA,NA,NA
63,color,5,3,TRUE,FALSE,0,13bluebig.jpg,13bluebig.jpg,FALSE,big,uniquetarget,TRUE,13,blue,wug,20,red,7/6/2020,19:52,3229,3,0,20,red,20,red,13,"blue
",NA,NA,NA
63,color,6,3,TRUE,FALSE,0,15purplebig.jpg,15purplebig.jpg,FALSE,big,uniquetarget,TRUE,15,purple,zorp,3,green,7/6/2020,19:52,3366,1,0,15,purple,3,green,3,"green
",NA,NA,NA
63,color,7,4,TRUE,FALSE,0,18redbig.jpg,18redbig.jpg,TRUE,big,uniquetarget,TRUE,18,red,blicket,17,blue,7/6/2020,19:52,2818,2,0,17,blue,18,red,17,"blue
",NA,NA,NA
63,color,8,2,FALSE,TRUE,0,14redbig.jpg,stim-images/object2redbig.jpg,TRUE,big,contrast,TRUE,14,red,koba,2,blue,7/6/2020,19:52,4036,1,3,14,red,14,blue,2,"red
",NA,NA,NA
63,color,9,0,FALSE,FALSE,7,,,TRUE,big,attncheck,FALSE,14,red,koba,2,blue,7/6/2020,19:52,4036,0,0,undefined,undefined,undefined,undefined,undefined,"undefined
",NA,NA,NA
63,color,10,0,TRUE,FALSE,7,,,TRUE,big,colorcheck,FALSE,14,red,koba,2,green,7/6/2020,19:52,4036,0,0,undefined,undefined,undefined,undefined,undefined,"undefined
",NA,NA,NA
63,color,11,0,TRUE,FALSE,7,,,TRUE,big,colorcheck,FALSE,14,blue,koba,2,green,7/6/2020,19:52,4036,0,0,undefined,undefined,undefined,undefined,undefined,"undefined
",NA,NA,NA
63,color,12,0,TRUE,FALSE,7,,,TRUE,big,colorcheck,FALSE,14,blue,koba,2,purple,7/6/2020,19:52,4036,0,0,undefined,undefined,undefined,undefined,undefined,"undefined
",NA,NA,NA
63,color,13,0,TRUE,FALSE,7,,,TRUE,big,colorcheck,FALSE,14,red,koba,2,purple,7/6/2020,19:52,4036,0,0,undefined,undefined,undefined,undefined,undefined,"undefined
",NA,NA,NA
15,color,1,2,TRUE,FALSE,0,17purplebig.jpg,17purplebig.jpg,TRUE,big,contrast,FALSE,17,purple,lomet,9,green,7/6/2020,19:04,4240,1,2,17,purple,9,purple,17,"green
",NA,NA,NA
15,color,2,1,TRUE,FALSE,0,13greenbig.jpg,13greenbig.jpg,FALSE,big,contrast,FALSE,13,green,sprock,15,blue,7/6/2020,19:04,3148,1,3,13,green,13,blue,15,"green
",NA,NA,NA
15,color,3,1,FALSE,TRUE,0,10redbig.jpg,stim-images/object20redbig.jpg,FALSE,big,contrast,TRUE,10,red,koba,20,purple,7/6/2020,19:04,3501,1,2,10,red,20,red,10,"purple
",NA,NA,NA
15,color,4,4,TRUE,FALSE,0,19redbig.jpg,19redbig.jpg,TRUE,big,uniquetarget,TRUE,19,red,blicket,5,green,7/6/2020,19:04,2893,2,0,5,green,19,red,5,"green
",NA,NA,NA
15,color,5,2,FALSE,TRUE,0,12greenbig.jpg,stim-images/object2greenbig.jpg,TRUE,big,contrast,TRUE,12,green,wug,2,blue,7/6/2020,19:04,3044,1,2,12,green,2,green,12,"blue
",NA,NA,NA
15,color,6,4,TRUE,FALSE,0,7redbig.jpg,7redbig.jpg,TRUE,big,uniquetarget,TRUE,7,red,gade,4,purple,7/6/2020,19:04,2962,2,0,4,purple,7,red,4,"purple
",NA,NA,NA
15,color,7,3,FALSE,FALSE,0,8redbig.jpg,stim-images/object14greenbig.jpg,FALSE,big,uniquetarget,FALSE,8,red,toma,14,green,7/6/2020,19:04,3351,1,0,8,red,14,green,14,"green
",NA,NA,NA
15,color,8,3,TRUE,FALSE,0,16purplebig.jpg,16purplebig.jpg,FALSE,big,uniquetarget,TRUE,16,purple,zorp,6,green,7/6/2020,19:04,3644,3,0,6,green,6,green,16,"purple
",NA,NA,NA
15,color,9,0,FALSE,FALSE,5,,,FALSE,big,attncheck,FALSE,16,purple,zorp,6,green,7/6/2020,19:04,3644,0,0,undefined,undefined,undefined,undefined,undefined,"undefined
",NA,NA,NA
15,color,10,0,TRUE,FALSE,5,,,FALSE,big,colorcheck,FALSE,16,red,zorp,6,green,7/6/2020,19:04,3644,0,0,undefined,undefined,undefined,undefined,undefined,"undefined
",NA,NA,NA
15,color,11,0,TRUE,FALSE,5,,,FALSE,big,colorcheck,FALSE,16,blue,zorp,6,green,7/6/2020,19:04,3644,0,0,undefined,undefined,undefined,undefined,undefined,"undefined
",NA,NA,NA
15,color,12,0,TRUE,FALSE,5,,,FALSE,big,colorcheck,FALSE,16,blue,zorp,6,purple,7/6/2020,19:04,3644,0,0,undefined,undefined,undefined,undefined,undefined,"undefined
",NA,NA,NA
15,color,13,0,TRUE,FALSE,5,,,FALSE,big,colorcheck,FALSE,16,red,zorp,6,purple,7/6/2020,19:04,3644,0,0,undefined,undefined,undefined,undefined,undefined,"undefined
",NA,NA,NA
236,color,1,3,FALSE,FALSE,0,2bluebig.jpg,stim-images/object13redbig.jpg,FALSE,big,uniquetarget,FALSE,2,blue,zorp,13,red,7/6/2020,19:49,4578,3,0,13,red,13,red,2,"blue
",NA,NA,NA
236,color,2,1,FALSE,TRUE,0,15bluebig.jpg,stim-images/object12bluebig.jpg,FALSE,big,contrast,TRUE,15,blue,toma,12,red,7/6/2020,19:49,3715,3,1,12,blue,15,red,15,"blue
",NA,NA,NA
236,color,3,2,FALSE,TRUE,0,10bluebig.jpg,stim-images/object9bluebig.jpg,TRUE,big,contrast,TRUE,10,blue,sprock,9,green,7/6/2020,19:49,4050,1,2,10,blue,9,blue,10,"green
",NA,NA,NA
236,color,4,1,TRUE,FALSE,0,6redbig.jpg,6redbig.jpg,FALSE,big,contrast,FALSE,6,red,blicket,14,green,7/6/2020,19:49,3279,1,2,6,red,14,red,6,"green
",NA,NA,NA
236,color,5,3,TRUE,FALSE,0,4redbig.jpg,4redbig.jpg,FALSE,big,uniquetarget,TRUE,4,red,wug,11,green,7/6/2020,19:49,2665,2,0,11,green,4,red,11,"green
",NA,NA,NA
236,color,6,4,TRUE,FALSE,0,17purplebig.jpg,17purplebig.jpg,TRUE,big,uniquetarget,TRUE,17,purple,lomet,16,green,7/6/2020,19:49,3256,3,0,16,green,16,green,17,"purple
",NA,NA,NA
236,color,7,2,FALSE,TRUE,0,1greenbig.jpg,stim-images/object8greenbig.jpg,TRUE,big,contrast,TRUE,1,green,gade,8,red,7/6/2020,19:49,3753,1,3,1,green,1,red,8,"green
",NA,NA,NA
236,color,8,4,TRUE,FALSE,0,3redbig.jpg,3redbig.jpg,TRUE,big,uniquetarget,TRUE,3,red,koba,7,purple,7/6/2020,19:49,3266,2,0,7,purple,3,red,7,"purple
",NA,NA,NA
236,color,9,0,FALSE,FALSE,7,,,TRUE,big,attncheck,FALSE,3,red,koba,7,purple,7/6/2020,19:49,3266,0,0,undefined,undefined,undefined,undefined,undefined,"undefined
",NA,NA,NA
236,color,10,0,TRUE,FALSE,7,,,TRUE,big,colorcheck,FALSE,3,red,koba,7,green,7/6/2020,19:49,3266,0,0,undefined,undefined,undefined,undefined,undefined,"undefined
",NA,NA,NA
236,color,11,0,TRUE,FALSE,7,,,TRUE,big,colorcheck,FALSE,3,blue,koba,7,green,7/6/2020,19:49,3266,0,0,undefined,undefined,undefined,undefined,undefined,"undefined
",NA,NA,NA
236,color,12,0,TRUE,FALSE,7,,,TRUE,big,colorcheck,FALSE,3,blue,koba,7,purple,7/6/2020,19:49,3266,0,0,undefined,undefined,undefined,undefined,undefined,"undefined
",NA,NA,NA
236,color,13,0,TRUE,FALSE,7,,,TRUE,big,colorcheck,FALSE,3,red,koba,7,purple,7/6/2020,19:49,3266,0,0,undefined,undefined,undefined,undefined,undefined,"undefined
",NA,NA,NA
6,color,1,2,TRUE,FALSE,0,7purplebig.jpg,7purplebig.jpg,TRUE,big,contrast,FALSE,7,purple,koba,15,green,7/6/2020,16:44,4693,2,1,15,purple,7,purple,7,"green
",NA,NA,NA
6,color,2,3,TRUE,FALSE,0,1redbig.jpg,1redbig.jpg,FALSE,big,uniquetarget,TRUE,1,red,zorp,9,blue,7/6/2020,16:44,4972,1,0,1,red,9,blue,9,"blue
",NA,NA,NA
6,color,3,1,FALSE,FALSE,0,19bluebig.jpg,stim-images/object19redbig.jpg,FALSE,big,contrast,FALSE,19,blue,sprock,20,red,7/6/2020,16:44,4813,2,1,20,blue,19,blue,19,"red
",NA,NA,NA
6,color,4,1,FALSE,TRUE,0,11greenbig.jpg,stim-images/object4greenbig.jpg,FALSE,big,contrast,TRUE,11,green,gade,4,red,7/6/2020,16:44,4271,2,3,11,red,11,green,4,"green
",NA,NA,NA
6,color,5,2,FALSE,FALSE,0,2bluebig.jpg,stim-images/object2purplebig.jpg,TRUE,big,contrast,FALSE,2,blue,toma,18,purple,7/6/2020,16:44,5941,3,2,2,purple,18,blue,2,"blue
",NA,NA,NA
6,color,6,4,FALSE,FALSE,0,12bluebig.jpg,stim-images/object10redbig.jpg,TRUE,big,uniquetarget,FALSE,12,blue,lomet,10,red,7/6/2020,16:44,5583,2,0,10,red,12,blue,10,"red
",NA,NA,NA
6,color,7,3,TRUE,FALSE,0,14redbig.jpg,14redbig.jpg,FALSE,big,uniquetarget,TRUE,14,red,blicket,13,green,7/6/2020,16:44,5116,1,0,14,red,13,green,13,"green
",NA,NA,NA
6,color,8,4,FALSE,FALSE,0,3bluebig.jpg,stim-images/object8redbig.jpg,TRUE,big,uniquetarget,FALSE,3,blue,wug,8,red,7/6/2020,16:44,2899,3,0,8,red,8,red,3,"blue
",NA,NA,NA
6,color,9,0,FALSE,FALSE,4,,,TRUE,big,attncheck,FALSE,3,blue,wug,8,red,7/6/2020,16:44,2899,0,0,undefined,undefined,undefined,undefined,undefined,"undefined
",NA,NA,NA
6,color,10,0,FALSE,FALSE,4,,,TRUE,big,colorcheck,FALSE,3,red,wug,8,green,7/6/2020,16:44,2899,0,0,undefined,undefined,undefined,undefined,undefined,"undefined
",NA,NA,NA
6,color,11,0,TRUE,FALSE,4,,,TRUE,big,colorcheck,FALSE,3,blue,wug,8,green,7/6/2020,16:44,2899,0,0,undefined,undefined,undefined,undefined,undefined,"undefined
",NA,NA,NA
6,color,12,0,TRUE,FALSE,4,,,TRUE,big,colorcheck,FALSE,3,blue,wug,8,purple,7/6/2020,16:44,2899,0,0,undefined,undefined,undefined,undefined,undefined,"undefined
",NA,NA,NA
6,color,13,0,FALSE,FALSE,4,,,TRUE,big,colorcheck,FALSE,3,red,wug,8,purple,7/6/2020,16:44,2899,0,0,undefined,undefined,undefined,undefined,undefined,"undefined
",NA,NA,NA
191,color,1,2,FALSE,TRUE,0,15bluebig.jpg,stim-images/object10bluebig.jpg,TRUE,big,contrast,TRUE,15,blue,blicket,10,green,7/6/2020,19:49,4562,1,3,15,blue,15,green,10,"blue
",NA,NA,NA
191,color,2,3,TRUE,FALSE,0,4purplebig.jpg,4purplebig.jpg,FALSE,big,uniquetarget,TRUE,4,purple,zorp,1,green,7/6/2020,19:49,3016,2,0,1,green,4,purple,1,"green
",NA,NA,NA
191,color,3,3,TRUE,FALSE,0,14redbig.jpg,14redbig.jpg,FALSE,big,uniquetarget,TRUE,14,red,lomet,18,green,7/6/2020,19:49,2941,3,0,18,green,18,green,14,"red
",NA,NA,NA
191,color,4,1,FALSE,TRUE,0,7redbig.jpg,stim-images/object8redbig.jpg,FALSE,big,contrast,TRUE,7,red,koba,8,purple,7/6/2020,19:49,3517,2,1,8,red,7,red,7,"purple
",NA,NA,NA
191,color,5,4,TRUE,FALSE,0,12redbig.jpg,12redbig.jpg,TRUE,big,uniquetarget,TRUE,12,red,toma,6,green,7/6/2020,19:49,3306,2,0,6,green,12,red,6,"green
",NA,NA,NA
191,color,6,4,TRUE,FALSE,0,19bluebig.jpg,19bluebig.jpg,TRUE,big,uniquetarget,TRUE,19,blue,sprock,11,purple,7/6/2020,19:49,3172,1,0,19,blue,11,purple,11,"purple
",NA,NA,NA
191,color,7,2,FALSE,TRUE,0,16bluebig.jpg,stim-images/object20bluebig.jpg,TRUE,big,contrast,TRUE,16,blue,wug,20,green,7/6/2020,19:49,3704,3,2,16,green,20,blue,16,"blue
",NA,NA,NA
191,color,8,1,FALSE,TRUE,0,3greenbig.jpg,stim-images/object5greenbig.jpg,FALSE,big,contrast,TRUE,3,green,gade,5,red,7/6/2020,19:49,3820,3,2,3,red,5,green,3,"green
",NA,NA,NA
191,color,9,0,FALSE,FALSE,6,,,FALSE,big,attncheck,FALSE,3,green,gade,5,red,7/6/2020,19:49,3820,0,0,undefined,undefined,undefined,undefined,undefined,"undefined
",NA,NA,NA
191,color,10,0,TRUE,FALSE,6,,,FALSE,big,colorcheck,FALSE,3,red,gade,5,green,7/6/2020,19:49,3820,0,0,undefined,undefined,undefined,undefined,undefined,"undefined
",NA,NA,NA
191,color,11,0,TRUE,FALSE,6,,,FALSE,big,colorcheck,FALSE,3,blue,gade,5,green,7/6/2020,19:49,3820,0,0,undefined,undefined,undefined,undefined,undefined,"undefined
",NA,NA,NA
191,color,12,0,TRUE,FALSE,6,,,FALSE,big,colorcheck,FALSE,3,blue,gade,5,purple,7/6/2020,19:49,3820,0,0,undefined,undefined,undefined,undefined,undefined,"undefined
",NA,NA,NA
191,color,13,0,TRUE,FALSE,6,,,FALSE,big,colorcheck,FALSE,3,red,gade,5,purple,7/6/2020,19:49,3820,0,0,undefined,undefined,undefined,undefined,undefined,"undefined
",NA,NA,NA
271,color,1,2,FALSE,TRUE,0,10purplebig.jpg,stim-images/object18purplebig.jpg,TRUE,big,contrast,TRUE,10,purple,toma,18,red,7/6/2020,20:03,9384,2,1,18,purple,10,purple,10,"red
",NA,NA,NA
271,color,2,1,FALSE,TRUE,0,12bluebig.jpg,stim-images/object19bluebig.jpg,FALSE,big,contrast,TRUE,12,blue,lomet,19,green,7/6/2020,20:03,6949,2,1,19,blue,12,blue,12,"green
",NA,NA,NA
271,color,3,4,TRUE,FALSE,0,4purplebig.jpg,4purplebig.jpg,TRUE,big,uniquetarget,TRUE,4,purple,gade,8,red,7/6/2020,20:03,4067,1,0,4,purple,8,red,8,"red
",NA,NA,NA
271,color,4,1,FALSE,FALSE,0,16greenbig.jpg,stim-images/object16redbig.jpg,FALSE,big,contrast,FALSE,16,green,koba,5,red,7/6/2020,20:03,9068,1,3,16,green,16,red,5,"green
",NA,NA,NA
271,color,5,2,FALSE,TRUE,0,14purplebig.jpg,stim-images/object15purplebig.jpg,TRUE,big,contrast,TRUE,14,purple,wug,15,red,7/6/2020,20:03,6729,1,2,14,purple,15,purple,14,"red
",NA,NA,NA
271,color,6,3,TRUE,FALSE,0,20bluebig.jpg,20bluebig.jpg,FALSE,big,uniquetarget,TRUE,20,blue,blicket,9,green,7/6/2020,20:03,5669,1,0,20,blue,9,green,9,"green
",NA,NA,NA
271,color,7,3,TRUE,FALSE,0,6purplebig.jpg,6purplebig.jpg,FALSE,big,uniquetarget,TRUE,6,purple,sprock,13,red,7/6/2020,20:03,5354,2,0,13,red,6,purple,13,"red
",NA,NA,NA
271,color,8,4,TRUE,FALSE,0,3bluebig.jpg,3bluebig.jpg,TRUE,big,uniquetarget,TRUE,3,blue,zorp,7,purple,7/6/2020,20:03,3451,2,0,7,purple,3,blue,7,"purple
",NA,NA,NA
271,color,9,0,FALSE,FALSE,4,,,TRUE,big,attncheck,FALSE,3,blue,zorp,7,purple,7/6/2020,20:03,3451,0,0,undefined,undefined,undefined,undefined,undefined,"undefined
",NA,NA,NA
271,color,10,0,TRUE,FALSE,4,,,TRUE,big,colorcheck,FALSE,3,red,zorp,7,green,7/6/2020,20:03,3451,0,0,undefined,undefined,undefined,undefined,undefined,"undefined
",NA,NA,NA
271,color,11,0,TRUE,FALSE,4,,,TRUE,big,colorcheck,FALSE,3,blue,zorp,7,green,7/6/2020,20:03,3451,0,0,undefined,undefined,undefined,undefined,undefined,"undefined
",NA,NA,NA
271,color,12,0,TRUE,FALSE,4,,,TRUE,big,colorcheck,FALSE,3,blue,zorp,7,purple,7/6/2020,20:03,3451,0,0,undefined,undefined,undefined,undefined,undefined,"undefined
",NA,NA,NA
271,color,13,0,TRUE,FALSE,4,,,TRUE,big,colorcheck,FALSE,3,red,zorp,7,purple,7/6/2020,20:03,3451,0,0,undefined,undefined,undefined,undefined,undefined,"undefined
",NA,NA,NA
16,color,1,2,FALSE,TRUE,0,10redbig.jpg,stim-images/object16redbig.jpg,TRUE,big,contrast,TRUE,10,red,blicket,16,blue,7/6/2020,19:44,15145,3,2,10,blue,16,red,10,"red
",NA,NA,NA
16,color,2,3,TRUE,FALSE,0,9redbig.jpg,9redbig.jpg,FALSE,big,uniquetarget,TRUE,9,red,sprock,4,blue,7/6/2020,19:44,4023,1,0,9,red,4,blue,4,"blue
",NA,NA,NA
16,color,3,4,TRUE,FALSE,0,7purplebig.jpg,7purplebig.jpg,TRUE,big,uniquetarget,TRUE,7,purple,zorp,8,green,7/6/2020,19:44,8128,1,0,7,purple,8,green,8,"green
",NA,NA,NA
16,color,4,1,FALSE,FALSE,0,12bluebig.jpg,stim-images/object12greenbig.jpg,FALSE,big,contrast,FALSE,12,blue,wug,6,green,7/6/2020,19:44,3872,2,1,6,blue,12,blue,12,"green
",NA,NA,NA
16,color,5,2,FALSE,FALSE,0,15purplebig.jpg,stim-images/object15greenbig.jpg,TRUE,big,contrast,FALSE,15,purple,lomet,2,green,7/6/2020,19:44,3787,2,3,15,green,15,purple,2,"purple
",NA,NA,NA
16,color,6,3,TRUE,FALSE,0,13redbig.jpg,13redbig.jpg,FALSE,big,uniquetarget,TRUE,13,red,toma,18,blue,7/6/2020,19:44,2824,3,0,18,blue,18,blue,13,"red
",NA,NA,NA
16,color,7,1,FALSE,FALSE,0,5purplebig.jpg,stim-images/object5bluebig.jpg,FALSE,big,contrast,FALSE,5,purple,koba,11,blue,7/6/2020,19:44,3581,2,1,11,purple,5,purple,5,"blue
",NA,NA,NA
16,color,8,4,TRUE,FALSE,0,20purplebig.jpg,20purplebig.jpg,TRUE,big,uniquetarget,TRUE,20,purple,gade,17,green,7/6/2020,19:44,3791,2,0,17,green,20,purple,17,"green
",NA,NA,NA
16,color,9,0,FALSE,FALSE,4,,,TRUE,big,attncheck,FALSE,20,purple,gade,17,green,7/6/2020,19:44,3791,0,0,undefined,undefined,undefined,undefined,undefined,"undefined
",NA,NA,NA
16,color,10,0,TRUE,FALSE,4,,,TRUE,big,colorcheck,FALSE,20,red,gade,17,green,7/6/2020,19:44,3791,0,0,undefined,undefined,undefined,undefined,undefined,"undefined
",NA,NA,NA
16,color,11,0,TRUE,FALSE,4,,,TRUE,big,colorcheck,FALSE,20,blue,gade,17,green,7/6/2020,19:44,3791,0,0,undefined,undefined,undefined,undefined,undefined,"undefined
",NA,NA,NA
16,color,12,0,TRUE,FALSE,4,,,TRUE,big,colorcheck,FALSE,20,blue,gade,17,purple,7/6/2020,19:44,3791,0,0,undefined,undefined,undefined,undefined,undefined,"undefined
",NA,NA,NA
16,color,13,0,TRUE,FALSE,4,,,TRUE,big,colorcheck,FALSE,20,red,gade,17,purple,7/6/2020,19:44,3791,0,0,undefined,undefined,undefined,undefined,undefined,"undefined
",NA,NA,NA
42,color,1,2,FALSE,FALSE,0,2greenbig.jpg,stim-images/object2redbig.jpg,TRUE,big,contrast,FALSE,2,green,koba,19,red,7/6/2020,16:32,40563,1,3,2,green,2,red,19,"green
",NA,NA,NA
42,color,2,1,TRUE,FALSE,0,14bluebig.jpg,14bluebig.jpg,FALSE,big,contrast,FALSE,14,blue,blicket,11,purple,7/6/2020,16:32,5675,3,2,14,purple,11,blue,14,"blue
",NA,NA,NA
42,color,3,2,TRUE,FALSE,0,20bluebig.jpg,20bluebig.jpg,TRUE,big,contrast,FALSE,20,blue,sprock,16,green,7/6/2020,16:32,17258,3,1,16,blue,20,green,20,"blue
",NA,NA,NA
42,color,4,1,TRUE,FALSE,0,4redbig.jpg,4redbig.jpg,FALSE,big,contrast,FALSE,4,red,wug,17,purple,7/6/2020,16:32,4643,2,3,4,purple,4,red,17,"red
",NA,NA,NA
42,color,5,3,TRUE,FALSE,0,9bluebig.jpg,9bluebig.jpg,FALSE,big,uniquetarget,TRUE,9,blue,toma,1,purple,7/6/2020,16:32,3522,3,0,1,purple,1,purple,9,"blue
",NA,NA,NA
42,color,6,3,FALSE,FALSE,0,6bluebig.jpg,stim-images/object10greenbig.jpg,FALSE,big,uniquetarget,FALSE,6,blue,zorp,10,green,7/6/2020,16:32,3578,1,0,6,blue,10,green,10,"green
",NA,NA,NA
42,color,7,4,TRUE,FALSE,0,5purplebig.jpg,5purplebig.jpg,TRUE,big,uniquetarget,TRUE,5,purple,gade,3,red,7/6/2020,16:32,3358,2,0,3,red,5,purple,3,"red
",NA,NA,NA
42,color,8,4,TRUE,FALSE,0,13purplebig.jpg,13purplebig.jpg,TRUE,big,uniquetarget,TRUE,13,purple,lomet,8,blue,7/6/2020,16:32,3179,3,0,8,blue,8,blue,13,"purple
",NA,NA,NA
42,color,9,0,FALSE,FALSE,3,,,TRUE,big,attncheck,FALSE,13,purple,lomet,8,blue,7/6/2020,16:32,3179,0,0,undefined,undefined,undefined,undefined,undefined,"undefined
",NA,NA,NA
42,color,10,0,TRUE,FALSE,3,,,TRUE,big,colorcheck,FALSE,13,red,lomet,8,green,7/6/2020,16:32,3179,0,0,undefined,undefined,undefined,undefined,undefined,"undefined
",NA,NA,NA
42,color,11,0,TRUE,FALSE,3,,,TRUE,big,colorcheck,FALSE,13,blue,lomet,8,green,7/6/2020,16:32,3179,0,0,undefined,undefined,undefined,undefined,undefined,"undefined
",NA,NA,NA
42,color,12,0,TRUE,FALSE,3,,,TRUE,big,colorcheck,FALSE,13,blue,lomet,8,purple,7/6/2020,16:32,3179,0,0,undefined,undefined,undefined,undefined,undefined,"undefined
",NA,NA,NA
42,color,13,0,TRUE,FALSE,3,,,TRUE,big,colorcheck,FALSE,13,red,lomet,8,purple,7/6/2020,16:32,3179,0,0,undefined,undefined,undefined,undefined,undefined,"undefined
",NA,NA,NA
28,color,1,3,TRUE,FALSE,0,15greenbig.jpg,15greenbig.jpg,FALSE,big,uniquetarget,TRUE,15,green,blicket,6,purple,7/6/2020,16:47,6422,2,0,6,purple,15,green,6,"purple
",NA,NA,NA
28,color,2,3,FALSE,FALSE,0,13greenbig.jpg,stim-images/object16bluebig.jpg,FALSE,big,uniquetarget,FALSE,13,green,koba,16,blue,7/6/2020,16:47,5211,3,0,16,blue,16,blue,13,"green
",NA,NA,NA
28,color,3,1,FALSE,FALSE,0,2bluebig.jpg,stim-images/object2redbig.jpg,FALSE,big,contrast,FALSE,2,blue,toma,18,red,7/6/2020,16:47,4115,3,1,18,blue,2,red,2,"blue
",NA,NA,NA
28,color,4,1,FALSE,FALSE,0,10bluebig.jpg,stim-images/object10purplebig.jpg,FALSE,big,contrast,FALSE,10,blue,sprock,4,purple,7/6/2020,16:47,5126,2,3,10,purple,10,blue,4,"blue
",NA,NA,NA
28,color,5,4,TRUE,FALSE,0,19bluebig.jpg,19bluebig.jpg,TRUE,big,uniquetarget,TRUE,19,blue,gade,3,red,7/6/2020,16:47,4164,2,0,3,red,19,blue,3,"red
",NA,NA,NA
28,color,6,4,TRUE,FALSE,0,5greenbig.jpg,5greenbig.jpg,TRUE,big,uniquetarget,TRUE,5,green,wug,9,red,7/6/2020,16:47,3670,1,0,5,green,9,red,9,"red
",NA,NA,NA
28,color,7,2,TRUE,FALSE,0,17greenbig.jpg,17greenbig.jpg,TRUE,big,contrast,FALSE,17,green,lomet,1,red,7/6/2020,16:47,5980,3,1,1,green,17,red,17,"green
",NA,NA,NA
28,color,8,2,TRUE,FALSE,0,11greenbig.jpg,11greenbig.jpg,TRUE,big,contrast,FALSE,11,green,zorp,14,purple,7/6/2020,16:47,4039,2,1,14,green,11,green,11,"purple
",NA,NA,NA
28,color,9,0,FALSE,FALSE,5,,,TRUE,big,attncheck,FALSE,11,green,zorp,14,purple,7/6/2020,16:47,4039,0,0,undefined,undefined,undefined,undefined,undefined,"undefined
",NA,NA,NA
28,color,10,0,TRUE,FALSE,5,,,TRUE,big,colorcheck,FALSE,11,red,zorp,14,green,7/6/2020,16:47,4039,0,0,undefined,undefined,undefined,undefined,undefined,"undefined
",NA,NA,NA
28,color,11,0,TRUE,FALSE,5,,,TRUE,big,colorcheck,FALSE,11,blue,zorp,14,green,7/6/2020,16:47,4039,0,0,undefined,undefined,undefined,undefined,undefined,"undefined
",NA,NA,NA
